submission_id,age,itemName,category,answer,comments,correct_response,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,responseTime,settingName,trialNr,trial_type
139,42,movie-fantasy,taciturn,Im sorry but today we are not showing any fantasy movies,,main,Graduated College,365151,1667310941530,1667310576379,female,English,24878,movie,7,main
139,42,electronics-laptop,competitor,We do not have a macbook Pro but we do currently have a macbook Air,,main,Graduated College,365151,1667310941530,1667310576379,female,English,31278,electronics,8,main
139,42,zoo-xl,taciturn,Im sorry but there is not a tiger.,,main,Graduated College,365151,1667310941530,1667310576379,female,English,24135,zoo,9,main
139,42,music-hardrock,,classic,,classic,Graduated College,365151,1667310941530,1667310576379,female,English,11271,music,10,filler
139,42,dutyFree-smokes,competitor,Im sorry but we do not have any cigars. We only have cigarettes.,,main,Graduated College,365151,1667310941530,1667310576379,female,English,25511,dutyFree,11,main
148,34,jobCenter-engineer,,teacher,,teacher,Graduated High-school,443610,1667311022151,1667310578541,female,English,15239,jobCenter,1,filler
148,34,books-fantasy,taciturn,"We do not, I'm sorry!",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,29788,books,2,main
148,34,disney-princess,taciturn,"Moana is out sailing today, I'm sorry!",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,24980,disney,3,main
148,34,dutyFree-sweets,competitor,"Unfortunately not, but you might like the gingerbread.",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,57937,dutyFree,4,main
148,34,petAdoption-hamster,competitor,"No we don't, but gerbils are comparable pets, and more friendly and interactive. Let me know if you'd like to learn more about them!",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,46666,petAdoption,5,main
148,34,furniture-outdoors,competitor,"We don't, but we do have a wicker back cane chair if you'd like to see that",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,44627,furniture,6,main
148,34,cafe-pizza,competitor/other,"Unfortunately not, but we do have plain cheese if you're avoiding meat.",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,74764,cafe,7,main
148,34,art-drawing,,sculpture,,sculpture,Graduated High-school,443610,1667311022151,1667310578541,female,English,18308,art,8,filler
148,34,bar-tea,other,"We don't, is there something else I could offer you?",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,32152,bar,9,main
148,34,gym-boxing,competitor,"No, but our kickboxing class is awesome if you'd like to try that instead.",,main,Graduated High-school,443610,1667311022151,1667310578541,female,English,35078,gymActivities,10,main
148,34,airport-europe-UPDATED,,London,,London,Graduated High-school,443610,1667311022151,1667310578541,female,English,13346,airport,11,filler
138,48,art-painting,,sculpture,,sculpture,Higher degree,355196,1667310920159,1667310564963,female,English,31080,art,1,filler
138,48,disney-action,other,"Not today, sorry. But we have got lots of other characters available.",,main,Higher degree,355196,1667310920159,1667310564963,female,English,44466,disney,2,main
138,48,dutyFree-smokes,other,Sorry we do not sell that item. We do however sell other items.,,main,Higher degree,355196,1667310920159,1667310564963,female,English,35552,dutyFree,3,main
138,48,electronics-laptop,competitor,"Sorry, the only Apple product we have today is a Macbook Air.",,main,Higher degree,355196,1667310920159,1667310564963,female,English,32869,electronics,4,main
138,48,zoo-xl,other,"The map says there isn't a tiger, but we could ask a member of staff",,main,Higher degree,355196,1667310920159,1667310564963,female,English,30652,zoo,5,main
138,48,gym-yoga,sameCategory,"Sorry we don't at the moment. The classes we offer are pilates, zumba and aerobics.",,main,Higher degree,355196,1667310920159,1667310564963,female,English,41229,gymActivities,6,main
138,48,furniture-indoors,other,"We don't have any armchairs, would you like to look at the other chairs we have?",,main,Higher degree,355196,1667310920159,1667310564963,female,English,32422,furniture,7,main
138,48,airport-usa,,London ,,London,Higher degree,355196,1667310920159,1667310564963,female,English,14632,airport,8,filler
138,48,movie-fantasy,taciturn,We do not have any fantasy programmed. Are you interested in any other genres?,,main,Higher degree,355196,1667310920159,1667310564963,female,English,26934,movie,9,main
138,48,waterSport-motor,competitor,We don't do jet skis. Have you tried water skiing?,,main,Higher degree,355196,1667310920159,1667310564963,female,English,30571,waterSport,10,main
138,48,carRental-fun,,motorcycle,,motorcycle,Higher degree,355196,1667310920159,1667310564963,female,English,13985,carRental,11,filler
167,56,airport-usa,,London,,London,Graduated High-school,1039270,1667311622930,1667310583660,female,English,20895,airport,1,filler
167,56,waterSport-motor,yes,Yes we absolutely do rent jet skis. When are you looking at renting them so I can check availablity.,,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,144114,waterSport,2,main
167,56,petAdoption-dogs,sameCategory,"Hi there, awww sorry but we don't have any dalmatians. We do however have a gorgeous golden retriever and terriers - would you like to have a little look at them before you go?",,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,125558,petAdoption,3,main
167,56,clothing-beach,other,"Hiya, so sorry but we don't have any at the moment. Have you tried the charity shops on the high street?",,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,101001,clothing,4,main
167,56,electronics-laptop,competitor,"Hi there, sorry I don't at the minute although I do have the MacBook Air. Failing that if I could take your details then I can always contact you if one comes in.",,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,215148,electronics,5,main
167,56,dutyFree-smokes,taciturn,Sorry we don't sell them.,,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,45742,dutyFree,6,main
167,56,books-romance,other,Sorry we don't have any but I can order some in for you if you'd like.,,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,176069,books,7,main
167,56,carRental-fun,,Motorcycle,,motorcycle,Graduated High-school,1039270,1667311622930,1667310583660,female,English,27156,carRental,8,filler
167,56,furniture-indoors,other,Sorry we don't currently have one. I'll keep an eye out for you though.,,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,52294,furniture,9,main
167,56,jobCenter-office,,teacher,,teacher,Graduated High-school,1039270,1667311622930,1667310583660,female,English,14203,jobCenter,10,filler
167,56,gym-yoga,competitor,"Sorry no we don't have yoga classes but have you tried the pilates classes, they're very relaxing too.",,main,Graduated High-school,1039270,1667311622930,1667310583660,female,English,66189,gymActivities,11,main
132,27,music-softrock,,classic,,classic,Higher degree,201857,1667310768263,1667310566406,male,English,18624,music,1,filler
132,27,disney-princess,taciturn,No she isn't here today.,,main,Higher degree,201857,1667310768263,1667310566406,male,English,16123,disney,2,main
132,27,cafe-pizza,sameCategory,"We don't, but we have cheese or pepperoni.",,main,Higher degree,201857,1667310768263,1667310566406,male,English,16494,cafe,3,main
132,27,bar-tea,taciturn,No we don't sorry.,,main,Higher degree,201857,1667310768263,1667310566406,male,English,11728,bar,4,main
132,27,books-fantasy,sameCategory,"No, but we have science fiction or adventure novels",,main,Higher degree,201857,1667310768263,1667310566406,male,English,35517,books,5,main
132,27,waterSport-muscle,taciturn,"No, sorry.",,main,Higher degree,201857,1667310768263,1667310566406,male,English,11264,waterSport,6,main
132,27,gym-boxing,competitor,"No, but we offer kickboxing.",,main,Higher degree,201857,1667310768263,1667310566406,male,English,11881,gymActivities,7,main
132,27,touristInfo-clubbing,competitor,"Not today, sorry, but there's a club event with a hip-hop dj.",,main,Higher degree,201857,1667310768263,1667310566406,male,English,26520,touristInfo,8,main
132,27,dutyFree-sweets,competitor,We have gingerbread if that would work?,,main,Higher degree,201857,1667310768263,1667310566406,male,English,19396,dutyFree,9,main
132,27,jobCenter-engineer,,teacher,,teacher,Higher degree,201857,1667310768263,1667310566406,male,English,7318,jobCenter,10,filler
132,27,carRental-moving,,motorcycle,,motorcycle,Higher degree,201857,1667310768263,1667310566406,male,English,8704,carRental,11,filler
142,45,waterSport-muscle,competitor,We don't rent canoes however we do rent kayaks.,,main,Graduated College,387087,1667310964561,1667310577474,female,English,62620,waterSport,1,main
142,45,books-fantasy,competitor,Currently we don't have any fantasy novels but we do have science fiction novels if those would be of interest?,,main,Graduated College,387087,1667310964561,1667310577474,female,English,47872,books,2,main
142,45,zoo-reptiles,competitor,There isn't a chameleon but there are iguanas which are similar,,main,Graduated College,387087,1667310964561,1667310577474,female,English,29181,zoo,3,main
142,45,art-drawing,,sculpture,,sculpture,Graduated College,387087,1667310964561,1667310577474,female,English,16645,art,4,filler
142,45,music-softrock,,classic,,classic,Graduated College,387087,1667310964561,1667310577474,female,English,7634,music,5,filler
142,45,petAdoption-hamster,sameCategory,"No hamsters but we have other rodents like gerbils, mice and ferrets",,main,Graduated College,387087,1667310964561,1667310577474,female,English,29852,petAdoption,6,main
142,45,airport-europe-UPDATED,,London,,London,Graduated College,387087,1667310964561,1667310577474,female,English,14660,airport,7,filler
142,45,electronics-console,taciturn,Unfortunately not today,,main,Graduated College,387087,1667310964561,1667310577474,female,English,28758,electronics,8,main
142,45,plants-flowers,sameCategory,I don't have peonies but I do have a rose bush or sunflowers,,main,Graduated College,387087,1667310964561,1667310577474,female,English,34492,plants,9,main
142,45,furniture-outdoors,other,I don't have a deck chair but I have some other items which may be of interest,,main,Graduated College,387087,1667310964561,1667310577474,female,English,45052,furniture,10,main
142,45,bar-tea,other,Unfortunately I don't have sweet tea but I have some other options which may interest you,,main,Graduated College,387087,1667310964561,1667310577474,female,English,27274,bar,11,main
147,33,zoo-xl,competitor,"I don't think they have tigers here I'm afraid, shall we go and see the Lion instead?",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,39329,zoo,1,main
147,33,movie-fantasy,fullList,"Sorry we haven't got a fantasy movie today. We've got an adventure movie, an animated film, a comedy, a horror movie or a musical.",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,37946,movie,2,main
147,33,plants-green,other,"Sorry I don't have an aloe vera at the moment. You can have a look at what I have got, or I can let you know when I next have an aloe vera plant?",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,43558,plants,3,main
147,33,jobCenter-office,,"teacher

I'm afraid we don't have an accountant job available right now, the closest job we have is a manager assistant job, a front secretary job or a bookkeeper job.",,teacher,Graduated High-school,433359,1667311005516,1667310572157,male,English,77128,jobCenter,4,filler
147,33,touristInfo-childTheatre,competitor,Sorry there isn't a theatre performance today. There is a circus show available if you are interested though?,,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,29277,touristInfo,5,main
147,33,waterSport-motor,fullList,"Hi, we don't rent jet skis unfortunately. We have water ski's, sailboats, pedal boats, speedboats or kayaks available though.",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,35560,waterSport,6,main
147,33,dutyFree-smokes,competitor,"Sorry we don't sell cigars, we only have cigarettes available.",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,24093,dutyFree,7,main
147,33,carRental-fun,,"motorcycle

Sorry we don't have a Porsche available today, we have a Ford Mustang, a BMW convertible, a Ferrari or a truck available.",,motorcycle,Graduated High-school,433359,1667311005516,1667310572157,male,English,50360,carRental,8,filler
147,33,clothing-beach,sameCategory,"Hi, sorry we don't stock Haiwaiian shirts, we have t-shirts or tank tops available.",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,27462,clothing,9,main
147,33,books-romance,sameCategory,"Hi, sorry we don't have love poems, only French love letters or romance novels.",,main,Graduated High-school,433359,1667311005516,1667310572157,male,English,21685,books,10,main
147,33,music-hardrock,,"classic

Hi I don't have any hard rock. I have heavy metal, classic rock or power metal if you are interested?",,classic,Graduated High-school,433359,1667311005516,1667310572157,male,English,36190,music,11,filler
134,39,carRental-fun,,Motorcycle ,Thank you. I hope the data is useful.,motorcycle,Graduated College,259231,1667310832918,1667310573687,male,English,27472,carRental,1,filler
134,39,gym-yoga,taciturn,I'm afraid not.,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,25230,gymActivities,2,main
134,39,kidsActivities-crafts,taciturn,I'm afraid not ,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,19848,kidsActivities,3,main
134,39,friendsActivities-boardGames,taciturn,Nope,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,23214,friendsActivities,4,main
134,39,airport-usa,,London,Thank you. I hope the data is useful.,London,Graduated College,259231,1667310832918,1667310573687,male,English,13237,airport,5,filler
134,39,waterSport-motor,competitor,We have water skis,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,23012,waterSport,6,main
134,39,disney-action,yes,You're looking at him (winks),Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,30541,disney,7,main
134,39,music-hardrock,,Classic,Thank you. I hope the data is useful.,classic,Graduated College,259231,1667310832918,1667310573687,male,English,10659,music,8,filler
134,39,electronics-laptop,competitor,No but we have the air,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,22543,electronics,9,main
134,39,cafe-pie,competitor,No but we have raspberry pie ,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,20734,cafe,10,main
134,39,movie-fantasy,taciturn,I'm afraid not,Thank you. I hope the data is useful.,main,Graduated College,259231,1667310832918,1667310573687,male,English,14867,movie,11,main
135,49,carRental-moving,,motorcycle,,motorcycle,Graduated High-school,303512,1667310885944,1667310582432,male,English,19075,carRental,1,filler
135,49,plants-flowers,taciturn,"No, I don't.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,49977,plants,2,main
135,49,dutyFree-sweets,competitor,"No, but I have gingerbread.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,29893,dutyFree,3,main
135,49,gym-boxing,competitor,Only kickboxing classes.,,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,19740,gymActivities,4,main
135,49,airport-europe-UPDATED,,London,,London,Graduated High-school,303512,1667310885944,1667310582432,male,English,16268,airport,5,filler
135,49,movie-western,taciturn,"No, we're not.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,16288,movie,6,main
135,49,disney-princess,taciturn,"No, not today.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,15091,disney,7,main
135,49,jobCenter-engineer,,teacher,,teacher,Graduated High-school,303512,1667310885944,1667310582432,male,English,11313,jobCenter,8,filler
135,49,books-fantasy,taciturn,Not currently.,,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,15862,books,9,main
135,49,zoo-reptiles,other,"I don't think we can, but I'll ask if there are any not on the map.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,42491,zoo,10,main
135,49,furniture-outdoors,taciturn,"No, not at the current moment.",,main,Graduated High-school,303512,1667310885944,1667310582432,male,English,22373,furniture,11,main
159,72,disney-princess,taciturn,sorry Moana isnt available today,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,52699,disney,1,main
159,72,clothing-winter,other,sorry we dont have any sweaters would you like to look at our other stock,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,74775,clothing,2,main
159,72,cafe-pizza,taciturn,srry its not on the menu today,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,38382,cafe,3,main
159,72,music-softrock,,classic,none,classic,Graduated High-school,638276,1667311208348,1667310570072,male,english,24297,music,4,filler
159,72,jobCenter-engineer,,teacher,none,teacher,Graduated High-school,638276,1667311208348,1667310570072,male,english,20788,jobCenter,5,filler
159,72,zoo-reptiles,taciturn,there are not any chameleons on the map,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,61873,zoo,6,main
159,72,friendsActivities-videoEntertainment,other,sorry guys but i do have plenty other ideas,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,50601,friendsActivities,7,main
159,72,carRental-moving,,motorcycle,none,motorcycle,Graduated High-school,638276,1667311208348,1667310570072,male,english,26840,carRental,8,filler
159,72,plants-flowers,taciturn,i am sorry i dont,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,44320,plants,9,main
159,72,bar-tea,taciturn,i am so sorry sweet tea is not available,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,57317,bar,10,main
159,72,petAdoption-hamster,taciturn,sorry not at the moment,none,main,Graduated High-school,638276,1667311208348,1667310570072,male,english,125682,petAdoption,11,main
137,30,zoo-reptiles,taciturn,"No, unfortunately there aren't any chameleons in this zoo",,main,Graduated College,310723,1667310893738,1667310583015,male,English,33559,zoo,1,main
137,30,jobCenter-engineer,,teacher,,teacher,Graduated College,310723,1667310893738,1667310583015,male,English,14647,jobCenter,2,filler
137,30,plants-flowers,taciturn,"Sorry, i don't grow any of those",,main,Graduated College,310723,1667310893738,1667310583015,male,English,33754,plants,3,main
137,30,waterSport-muscle,other,"We don't, but we have other equipment for rent if you're interested",,main,Graduated College,310723,1667310893738,1667310583015,male,English,32890,waterSport,4,main
137,30,airport-europe-UPDATED,,London,,London,Graduated College,310723,1667310893738,1667310583015,male,English,10530,airport,5,filler
137,30,dutyFree-sweets,taciturn,"Sorry, we dont unfortunately",,main,Graduated College,310723,1667310893738,1667310583015,male,English,23849,dutyFree,6,main
137,30,gym-boxing,competitor,"We don't, however we do offer kickboxing if youre interested",,main,Graduated College,310723,1667310893738,1667310583015,male,English,22778,gymActivities,7,main
137,30,clothing-winter,competitor,"We have sweatshirts, but no wool sweaters unfortunately",,main,Graduated College,310723,1667310893738,1667310583015,male,English,26921,clothing,8,main
137,30,music-softrock,,classic,,classic,Graduated College,310723,1667310893738,1667310583015,male,English,6555,music,9,filler
137,30,touristInfo-clubbing,taciturn,Unfortunately there isn't today,,main,Graduated College,310723,1667310893738,1667310583015,male,English,34646,touristInfo,10,main
137,30,bookingAgency-highClassAccommodation,competitor,"No, but there is a four star hotel with a room available if you're interested",,main,Graduated College,310723,1667310893738,1667310583015,male,English,38952,bookingAgency,11,main
160,61,friendsActivities-videoEntertainment,fullList,"Unfortunately not but I have other interesting exciting games to play such as a poker set, PlayStation games, Wii games, Monopoly, and some movies",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,63081,friendsActivities,1,main
160,61,carRental-moving,,'motorcycle',,motorcycle,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,23844,carRental,2,filler
160,61,plants-flowers,competitor,Peonies are not blooming at the moment but I can give you a rose bush which is just as beautiful,,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,44791,plants,3,main
160,61,disney-princess,other,"Sorry, I don't know who Moana is, what about Batman, Cinderella or Spiderman?",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,51416,disney,4,main
160,61,gym-boxing,sameCategory,"Not currently but we provide other exciting combat classes such as kickboxing, karate classes and judo",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,47343,gymActivities,5,main
160,61,touristInfo-clubbing,sameCategory,"Electronic music today comes in the guise of a rock concert, live ja zz music and a hip hop DJ for your entertainment",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,73751,touristInfo,6,main
160,61,music-softrock,,'classic',,classic,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,25437,music,7,filler
160,61,zoo-reptiles,fullList,"Later, first lets go check out the gorillas, snakes, lion, turtles and iguanas and if we have any time left I will check for the chameleon",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,62689,zoo,8,main
160,61,airport-europe-UPDATED,,'London',,London,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,18921,airport,9,filler
160,61,electronics-console,sameCategory,"No PlayStation at present but an Xbox or Nintendo Switch are very similar, would you be interested in either of these?",,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,58456,electronics,10,main
160,61,clothing-winter,sameCategory,They may be on order at the moment but we do have sweatshirts and winter coats available which would keep you just as warm,,main,Did not graduate High-school,620366,1667311208761,1667310588395,female,English,60413,clothing,11,main
163,40,carRental-moving,,motorcycle,,motorcycle,Higher degree,767496,1667311334089,1667310566593,female,English,18056,carRental,1,filler
163,40,clothing-winter,other,"Yes, I'll take you over to our sweater section, which are available in several different materials.",,main,Higher degree,767496,1667311334089,1667310566593,female,English,88022,clothing,2,main
163,40,zoo-reptiles,competitor,"I'm not sure that they have chameleons here, but we could head over to see the iguanas?",,main,Higher degree,767496,1667311334089,1667310566593,female,English,90062,zoo,3,main
163,40,airport-europe-UPDATED,,London,,London,Higher degree,767496,1667311334089,1667310566593,female,English,15811,airport,4,filler
163,40,waterSport-muscle,competitor,"WE don't have canoes, but you could hire a kayak instead?",,main,Higher degree,767496,1667311334089,1667310566593,female,English,44034,waterSport,5,main
163,40,plants-flowers,competitor,"I don't have any peonies, but I could give you a cutting from my rose bush, which flowers for longer",,main,Higher degree,767496,1667311334089,1667310566593,female,English,53418,plants,6,main
163,40,touristInfo-clubbing,sameCategory,"There's no electronic music event today, but are other music event like a hip hop DJ or there's the rock concert if you fancy going to either of those?",,main,Higher degree,767496,1667311334089,1667310566593,female,English,145629,touristInfo,7,main
163,40,electronics-console,other,"Sorry we don't have any PlayStations available today, but we regularly get different consoles in, I could contact you next time we get a PlayStation in if you like?",,main,Higher degree,767496,1667311334089,1667310566593,female,English,85474,electronics,8,main
163,40,movie-western,other,"No we're not showing any Westerns today, but keep an eye on our schedule for future showings.",,main,Higher degree,767496,1667311334089,1667310566593,female,English,67060,movie,9,main
163,40,petAdoption-hamster,competitor,"No sorry we don't have any hamsters available today, but we do have gerbils which are equally easy to look after or we could contact you when we do have a hamster available?",,main,Higher degree,767496,1667311334089,1667310566593,female,English,79021,petAdoption,10,main
163,40,music-softrock,,classic,,classic,Higher degree,767496,1667311334089,1667310566593,female,English,7257,music,11,filler
140,35,bookingAgency-highClassAccommodation,competitor,No; but we have a 4 star available or alternative accommodation,,main,Higher degree,370847,1667310948037,1667310577190,female,English ,51646,bookingAgency,1,main
140,35,friendsActivities-videoEntertainment,competitor/other,No. We have a ps4 or some fun board games,,main,Higher degree,370847,1667310948037,1667310577190,female,English ,34523,friendsActivities,2,main
140,35,electronics-console,other,No - we have everything but!,,main,Higher degree,370847,1667310948037,1667310577190,female,English ,33191,electronics,3,main
140,35,clothing-winter,sameCategory,No but we do have hoodies or sweatshirts ,,main,Higher degree,370847,1667310948037,1667310577190,female,English ,23965,clothing,4,main
140,35,music-softrock,,Classic,,classic,Higher degree,370847,1667310948037,1667310577190,female,English ,9915,music,5,filler
140,35,plants-flowers,sameCategory,No but we have Roses or sunflowers ,,main,Higher degree,370847,1667310948037,1667310577190,female,English ,55130,plants,6,main
140,35,petAdoption-hamster,competitor,"No, but we have some Gerbils ",,main,Higher degree,370847,1667310948037,1667310577190,female,English ,26553,petAdoption,7,main
140,35,art-drawing,,Sculpture ,,sculpture,Higher degree,370847,1667310948037,1667310577190,female,English ,19901,art,8,filler
140,35,bar-tea,sameCategory,"No, we have soda, iced coffee or homemade lemonade ",,main,Higher degree,370847,1667310948037,1667310577190,female,English ,34725,bar,9,main
140,35,disney-princess,sameCategory,"She’s not here today but Cinderella, Ariel and Elsa are instead ",,main,Higher degree,370847,1667310948037,1667310577190,female,English ,42363,disney,10,main
140,35,airport-europe-UPDATED,,London,,London,Higher degree,370847,1667310948037,1667310577190,female,English ,13398,airport,11,filler
146,38,waterSport-muscle,taciturn,No canoes are not something we offer,,main,Graduated College,424181,1667311007004,1667310582823,female,british,52882,waterSport,1,main
146,38,electronics-console,taciturn,We do not have a PlayStation,,main,Graduated College,424181,1667311007004,1667310582823,female,british,29441,electronics,2,main
146,38,carRental-moving,,motorcycle,,motorcycle,Graduated College,424181,1667311007004,1667310582823,female,british,31583,carRental,3,filler
146,38,books-fantasy,taciturn,No we don't sell fantasy novels,,main,Graduated College,424181,1667311007004,1667310582823,female,british,25884,books,4,main
146,38,friendsActivities-videoEntertainment,taciturn,We don't have an xbox,,main,Graduated College,424181,1667311007004,1667310582823,female,british,27430,friendsActivities,5,main
146,38,movie-western,other,Currently we are not playing a Western movie but perhaps at some point today we will,,main,Graduated College,424181,1667311007004,1667310582823,female,british,46095,movie,6,main
146,38,airport-europe-UPDATED,,No we only have afternoon flights to Madrid,,London,Graduated College,424181,1667311007004,1667310582823,female,british,27528,airport,7,filler
146,38,zoo-reptiles,taciturn,There are no chameleons,,main,Graduated College,424181,1667311007004,1667310582823,female,british,24256,zoo,8,main
146,38,music-softrock,,classic,,classic,Graduated College,424181,1667311007004,1667310582823,female,british,11173,music,9,filler
146,38,clothing-winter,taciturn,No we do not ,,main,Graduated College,424181,1667311007004,1667310582823,female,british,16357,clothing,10,main
146,38,plants-flowers,taciturn,We do not have any peonies,,main,Graduated College,424181,1667311007004,1667310582823,female,british,38737,plants,11,main
151,53,jobCenter-engineer,,teacher,,teacher,Graduated High-school,484493,1667311063405,1667310578912,female,English,38388,jobCenter,1,filler
151,53,art-drawing,,sculpture,,sculpture,Graduated High-school,484493,1667311063405,1667310578912,female,English,25776,art,2,filler
151,53,bookingAgency-highClassAccommodation,taciturn,No ,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,63216,bookingAgency,3,main
151,53,zoo-reptiles,competitor,No but we can see an iguana.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,35360,zoo,4,main
151,53,plants-flowers,competitor/other,No I don't sorry but I do have some tulips you may like.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,52160,plants,5,main
151,53,electronics-console,competitor,I'm sorry we don't stock those. Would you like to look at the Xbox?,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,36280,electronics,6,main
151,53,gym-boxing,competitor/other,Not boxing but we do offer kickboxing? If that doesn't appeal there are a few other things to choose from.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,42967,gymActivities,7,main
151,53,carRental-moving,,motorcycle,,motorcycle,Graduated High-school,484493,1667311063405,1667310578912,female,English,16063,carRental,8,filler
151,53,disney-princess,other,Moana is having a rest but we have lots of other characters for you to meet.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,41472,disney,9,main
151,53,movie-western,other,Not today but there's a few choices on offer that may appeal to you.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,43951,movie,10,main
151,53,books-fantasy,sameCategory,Not fantasy but you might want to look at our romance section.,,main,Graduated High-school,484493,1667311063405,1667310578912,female,English,48008,books,11,main
153,50,bar-tea,competitor/other,"Sorry, we only have iced coffee.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,41533,bar,1,main
153,50,clothing-winter,taciturn,"Sorry, we do not.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,32283,clothing,2,main
153,50,furniture-outdoors,competitor/other,"No, but we do have wicker-back cane chairs.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,47326,furniture,3,main
153,50,airport-europe-UPDATED,,London,,London,Higher degree,564725,1667311134184,1667310569459,male,English,12377,airport,4,filler
153,50,jobCenter-engineer,,teacher,,teacher,Higher degree,564725,1667311134184,1667310569459,male,English,16737,jobCenter,5,filler
153,50,friendsActivities-videoEntertainment,sameCategory,"No, but you can choose between Playstation and Wii games.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,41133,friendsActivities,6,main
153,50,touristInfo-clubbing,sameCategory,"No, but there is live Jazz, a rock concert or a club event with a Hip Hop DJ.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,52917,touristInfo,7,main
153,50,petAdoption-hamster,sameCategory,"No, but we do have gerbils and mice.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,28995,petAdoption,8,main
153,50,music-softrock,,classic,,classic,Higher degree,564725,1667311134184,1667310569459,male,English,10402,music,9,filler
153,50,zoo-reptiles,competitor,An iguana is a bit like a chameleon that doesn't change colour.,,main,Higher degree,564725,1667311134184,1667310569459,male,English,42724,zoo,10,main
153,50,books-fantasy,competitor,"No, but we do have science fiction novels.",,main,Higher degree,564725,1667311134184,1667310569459,male,English,34620,books,11,main
141,42,carRental-moving,,motorcycle,,motorcycle,Graduated College,390282,1667310959284,1667310569002,male,English,15237,carRental,1,filler
141,42,disney-princess,yes,Yes of course you can,,main,Graduated College,390282,1667310959284,1667310569002,male,English,30547,disney,2,main
141,42,plants-flowers,other,Not at the moment but I will grow some for you if you want,,main,Graduated College,390282,1667310959284,1667310569002,male,English,56622,plants,3,main
