model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-clothes,you work at a small designer clothing store . you currently have the following items in stock,other,5.2867935e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-clothes,currently have the following items in stock,other,5.2671053e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-acc,"necklaces , sunglasses , and shorts",fullList,6.5019476e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-acc,necklaces,competitor,6.391501e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-acc,you currently have the following items in stock,other,5.935612e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-acc,"you currently have the following items in stock : necklaces , sunglasses , and shorts",fullList,5.884338e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,clothing-acc,you currently have the following items in stock : necklaces,competitor,5.8567885e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-dogs,"golden retrievers , chihuahuas , and gerbils",fullList,6.0482416e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-dogs,"you currently have the following animals at the center : golden retrievers , chihuahuas , and gerbils",fullList,4.3306433e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-dogs,golden retrievers,competitor,4.2437622e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-dogs,"golden retrievers , chihuahuas",sameCategory,4.0870122e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-dogs,"golden retrievers , chihuahuas , and gerbils . a family comes in and asks : [SEP]",fullList,4.0828512e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-hamster,"gerbils , ferrets , and golden retrievers",fullList,4.7172708e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-hamster,"gerbils , ferrets , and golden retrievers .",fullList,4.3755156e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-hamster,"you currently have the following animals at the center : gerbils , ferrets , and golden retrievers",fullList,4.3394498e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-hamster,"you currently have the following animals at the center : gerbils , ferrets , and golden retrievers .",fullList,4.180938e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,petAdoption-hamster,gerbils,competitor,4.1490124e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-romance,"you currently have books of french love letters , historical dramas , and mystery novels",fullList,5.9250963e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-romance,you currently have books of french love letters,competitor,5.641893e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-romance,"books of french love letters , historical dramas , and mystery novels",fullList,4.887232e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-romance,you currently have books,other,4.8843963e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-romance,books of french love letters,competitor,4.8514796e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-fantasy,"you currently have mystery novels , adventure novels , and books of french love letters",fullList,5.9064844e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-fantasy,you currently have mystery novels,competitor,5.430174e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-fantasy,you work at a bookshop,other,5.310982e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-fantasy,"you work at a bookshop in a small town . you currently have mystery novels , adventure novels , and books of french love letters",fullList,5.295881e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,books-fantasy,"you currently have mystery novels , adventure novels",sameCategory,0.00052937336000000005,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-laptop,you currently have a macbook air,competitor,7.0879294e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-laptop,macbook air,competitor,5.7726336e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-laptop,"you currently have a macbook air , a desktop computer , and an xbox",fullList,5.5972475e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-laptop,currently have a macbook air,competitor,5.514377e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-laptop,a macbook air,competitor,5.381113e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-console,an xbox,competitor,8.661494e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-console,xbox,competitor,7.8691303e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-console,there are currently an xbox,competitor,6.049382e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-console,currently an xbox,competitor,5.861963e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,electronics-console,"an xbox , a gameboy , and a macbook air",fullList,5.797118e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-yoga,"the gym currently offers a pilates class , zumba classes",sameCategory,6.6032395e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-yoga,"the gym currently offers a pilates class , zumba classes , and kickboxing",fullList,5.9523724e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-yoga,the gym currently offers a pilates class,competitor,5.8117986e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-yoga,"currently offers a pilates class , zumba classes",sameCategory,5.291359e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-yoga,the gym,other,5.2804715e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-boxing,kickboxing classes,competitor,7.88018e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-boxing,the gym currently offers kickboxing classes,competitor,6.792457e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-boxing,kickboxing,competitor,6.0216774e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-boxing,the gym currently offers kickboxing,competitor,5.77081e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,gym-boxing,currently offers kickboxing classes,competitor,5.5816333e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-crafts,watercolor painting class,competitor,2.5523538e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-crafts,a watercolor painting class,competitor,2.4417674e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-crafts,"watercolor painting class , a carpentry workshop , and an acrobatics class",fullList,2.4027443e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-crafts,"watercolor painting class , a carpentry workshop",sameCategory,2.3971827e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-crafts,"a watercolor painting class , a carpentry workshop , and an acrobatics class",fullList,2.3442191e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-sports,acrobatics class,competitor,4.0077028e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-sports,acrobatics,other,2.9273995e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-sports,an acrobatics class,competitor,2.7113126e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-sports,an acrobatics,other,2.4999562e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,kidsActivities-sports,the camp offers an acrobatics class,competitor,2.4265266e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-boardGames,"monopoly , checkers , and some movies",fullList,4.884933e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-boardGames,"you prepared monopoly , checkers , and some movies",fullList,4.814538e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-boardGames,monopoly,competitor,4.7846456e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-boardGames,you prepared monopoly,competitor,4.7343186e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-boardGames,"for activities , you prepared monopoly , checkers , and some movies",fullList,4.6285306e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-videoEntertainment,movies,competitor,5.3090893e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-videoEntertainment,"movies , xbox games , and monopoly .",fullList,5.06591e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-videoEntertainment,"movies , xbox games , and monopoly . your friends arrive and ask you : [SEP]",fullList,5.06587e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-videoEntertainment,"movies , xbox games , and monopoly",fullList,5.03385e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,friendsActivities-videoEntertainment,you prepared some movies,competitor,5.002114e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-green,you currently have an agave plant,competitor,2.548702e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-green,you currently have an agave,other,2.1873071e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-green,agave plant,competitor,2.0348272e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-green,an agave plant,competitor,1.954578e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-green,agave,other,1.9361818e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-deco,you currently have an oil painting,competitor,2.3848936e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-deco,"you currently have an oil painting , some printed photographs , and an agave plant .",fullList,2.238116e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-deco,an oil painting,competitor,2.0394477e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-deco,"you currently have an oil painting , some printed photographs , and an agave plant",fullList,2.0390595e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,interior-deco,"an oil painting , some printed photographs , and an agave plant .",fullList,1.9948854e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-xl,a lion,competitor,3.445796e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-xl,lion,competitor,3.4197984e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-xl,you carefully studied the map of the zoo and saw that there is a lion,competitor,3.4104873e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-xl,there is a lion,competitor,3.3914772e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-xl,saw that there is a lion,competitor,3.3872432e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-reptiles,lion,otherCategory,3.696012e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-reptiles,a lion,otherCategory,3.651036e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-reptiles,"you carefully studied the map of the zoo and saw that there are iguanas , turtles , and a lion",fullList,3.65027e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-reptiles,"saw that there are iguanas , turtles , and a lion",fullList,3.629829e-4,FALSE,SQuADv1,extractive
bert-large-uncased-whole-word-masking-finetuned-squad,zoo-reptiles,"there are iguanas , turtles , and a lion",fullList,3.6147935e-4,FALSE,SQuADv1,extractive
bigscience/T0_3B,cafe-pie,"No, we don't have raspberry cake.",taciturn,0.56102329492569,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pie,do you have raspberry cake?,other,0.552288353443146,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pie,no,taciturn,0.547313034534454,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pie,"No, we don't have raspberry cake today.",taciturn,0.522984445095062,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pie,"Yes, we have raspberry cake.",yes,0.517063081264496,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pizza,"No, we only have cheese pizza, pepperoni pizza, and raspberry pie.",fullList,0.682210326194763,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pizza,"No, we only have cheese pizza, pepperoni pizza, and raspberry pie today.",fullList,0.618066549301148,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pizza,"No, we only have cheese pizza, pepperoni pizza and raspberry pie.",fullList,0.59815788269043,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pizza,"No, we only have cheese pizza, pepperoni pizza, and raspberry pie",fullList,0.588182210922241,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,cafe-pizza,"No, we don't have veggie pizza.",taciturn,0.584419369697571,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-whiteWine,"No, we only serve Chardonnay, craft beer, and iced coffee.",fullList,0.668984949588776,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-whiteWine,"No, we only have Chardonnay, craft beer, and iced coffee.",fullList,0.659688293933868,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-whiteWine,no,taciturn,0.614785134792328,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-whiteWine,"No, we only serve Chardonnay, craft beer and iced coffee.",fullList,0.613764524459839,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-whiteWine,"No, we only serve Chardonnay, craft beer, and iced coffee",fullList,0.608838677406311,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-tea,no,taciturn,0.723516345024109,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-tea,"No, the bar only serves iced coffee, soda, and Chardonnay.",fullList,0.709290564060211,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-tea,"No, we only serve iced coffee, soda, and Chardonnay.",fullList,0.694408476352692,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-tea,"No, we only have iced coffee, soda, and Chardonnay.",fullList,0.667462408542633,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bar-tea,"No, the bar only serves iced coffee, soda and Chardonnay.",fullList,0.649388432502747,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-childTheatre,"There is a circus show, a trade fair, and a club event with",other,0.82839822769165,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-childTheatre,"There is a circus show, a trade fare, and a club event with",other,0.814616918563843,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-childTheatre,"There is a circus show, a trade fair and a club event with a",other,0.800690829753876,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-childTheatre,there is a theatre performance for children today,yes,0.78745836019516,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-childTheatre,There is a theatre performance for children today.,yes,0.780311226844788,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-clubbing,"today the following events are happening: a club event with a hip hop DJ, live",competitor,0.83595073223114,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-clubbing,"There is a club event with a hip hop DJ, live jazz music, and",sameCategory,0.793927013874054,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-clubbing,There is a club event with electronic music today.,yes,0.775393962860107,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-clubbing,there is a club event with electronic music today,yes,0.771173775196075,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,touristInfo-clubbing,There is a club event with electronic music today,yes,0.751151204109192,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-lowClassAccommodation,there is a bed in the youth hostel available for tomorrow night,yes,0.815345585346222,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-lowClassAccommodation,there is a bed in the youth hostel available for tomorrow night?,other,0.752554893493652,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-lowClassAccommodation,"room in a cheap bed-and-breakfast, a room in a budget",other,0.745060682296753,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-lowClassAccommodation,"room in a cheap bed-and-breakfast, room in a budget hotel,",sameCategory,0.726367831230164,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-lowClassAccommodation,room in a cheap bed-and-breakfast,competitor,0.723492562770844,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-highClassAccommodation,single room in a five-star hotel available for tomorrow night?,other,0.721258223056793,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-highClassAccommodation,single room in a five-star hotel,yes,0.702383875846863,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-highClassAccommodation,single room in a five-star hotel available for tomorrow night,yes,0.699446380138397,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-highClassAccommodation,a single room in a five-star hotel is available for tomorrow night?,other,0.69201672077179,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,bookingAgency-highClassAccommodation,a single room in a five-star hotel available for tomorrow night?,other,0.691697716712952,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-motor,"No, we do not rent jet skis.",taciturn,0.629016160964966,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-motor,"Yes, we rent jet skis.",yes,0.611691832542419,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-motor,no,taciturn,0.604088723659515,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-motor,yes,yes,0.556438624858856,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-motor,"No, we do not rent jet skis",taciturn,0.516273200511932,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-muscle,yes,yes,0.657133996486664,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-muscle,no,taciturn,0.613699734210968,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-muscle,"No, we only rent kayaks, pedal boats, and water ski equipment.",fullList,0.610180079936981,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-muscle,"Yes, we rent canoes.",yes,0.603854298591614,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,waterSport-muscle,"No, we do not rent canoes.",taciturn,0.602028131484985,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-smokes,no,taciturn,0.826298177242279,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-smokes,"No, we don't sell cigars.",taciturn,0.521461963653565,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-smokes,"No, we do not sell cigars.",taciturn,0.501655519008637,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-smokes,"no, we don't sell cigars",taciturn,0.495951980352402,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-smokes,do you sell cigars?,other,0.478284567594528,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-sweets,no,taciturn,0.751090049743652,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-sweets,"No, we don't sell cookies.",taciturn,0.494081437587738,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-sweets,"No, I don't sell cookies.",taciturn,0.491806209087372,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-sweets,"no, we don't sell cookies",taciturn,0.466383069753647,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,dutyFree-sweets,do you sell cookies?,other,0.45583701133728,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-clothes,no,taciturn,0.779633939266205,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-clothes,"shorts, sweatshirts, and necklaces",fullList,0.619739651679993,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-clothes,"No, we don't have any Hawaiian shirts.",taciturn,0.609114408493042,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-clothes,"No, we only have shorts, sweatshirts, and necklaces.",fullList,0.604510486125946,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-clothes,"No, we don't have any Hawaiian shirts in stock.",taciturn,0.597077608108521,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-acc,no,taciturn,0.614665627479553,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-acc,"No, I don't have any earrings.",taciturn,0.53178596496582,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-acc,"No, we don't have any earrings in stock.",taciturn,0.530497431755066,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-acc,"No, we don't have any earrings.",taciturn,0.526750922203064,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,clothing-acc,"No, I don't have any earrings in stock.",taciturn,0.523159563541412,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-dogs,no,taciturn,0.742863357067108,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-dogs,"No, we only have golden retrievers, chihuahuas,",sameCategory,0.704306364059448,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-dogs,"No, we only have golden retrievers, chihuahuas and",sameCategory,0.697286546230316,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-dogs,"No, we don't have any Dalmatians.",taciturn,0.691391348838806,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-dogs,"No, we do not have any Dalmatians.",taciturn,0.687682926654816,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-hamster,no,taciturn,0.712538421154022,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-hamster,"No, we don't have any hamsters.",taciturn,0.625693082809448,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-hamster,"No, we do not have any hamsters.",taciturn,0.617372810840607,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
bigscience/T0_3B,petAdoption-hamster,"Yes, we do have hamsters.",yes,0.560599744319916,FALSE,"MC QA, EQA, CBQA, D2T, sentiment, summary, topic, paraphrase",generative
