model_name,itemName,predictions,category,probs,is_few_shot,dataset,model_type
danyaljj/gpt2_question_answering_squad2,pot-jam,pot,other,0.974987924098969,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,pot-jam,"pans, old cans, and ceramic plates",other,0.973740041255951,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,pot-jam,"pans, old cans, and ceramic plates.",other,0.966067910194397,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,pot-jam,NA,taciturn,0.965293109416962,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-hair,towels,other,0.986062586307526,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-hair,dryer,sameCategory,0.974050760269165,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-hair,er,other,0.973506331443787,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-hair,towels,other,0.973117887973785,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-hair,dryer in the basement,sameCategory,0.972610056400299,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-clothes,towels,other,0.977366745471954,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-clothes,the basement,other,0.976448178291321,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-clothes,hair dryer,sameCategory,0.970412731170654,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-clothes,"your dorm you have a dryer in the basement, paper towels, a hair dryer, and a blanket",fullList,0.970111846923828,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,towel-clothes,er,other,0.970075845718384,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-halloween,"big chocolate bar, ice cream, and soda",other,0.985507488250732,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-halloween,trail mix packages,competitor,0.983634293079376,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-halloween,"trail mix packages, a big chocolate bar, ice cream, and soda",fullList,0.975769758224487,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-halloween,"big chocolate bar, ice cream, and soda.",other,0.972670614719391,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-halloween,"trail mix packages, a big chocolate bar, ice cream, and soda.",fullList,0.967088878154755,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-dessert,cream,other,0.978007197380066,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-dessert,"cream, a big chocolate bar, little trail mix packages, and soda",other,0.977219820022583,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-dessert,"cream, a big chocolate bar, little trail mix packages",sameCategory,0.961031317710877,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-dessert,"cream, a big chocolate bar, little trail mix packages, and soda.",other,0.949486017227173,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,candy-dessert,"big chocolate bar, little trail mix packages, and soda",other,0.942748486995697,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-plants,glass,mostSimilar,0.988588511943817,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-plants,"glass, a to-go mug, and a spoon",other,0.976499199867249,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-plants,to-go mug,sameCategory,0.973236560821533,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-plants,NA,taciturn,0.969958961009979,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-plants,bottle,yes,0.962469935417175,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-water,to-go mug,competitor,0.987804710865021,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-water,"to-go mug, a glass, a watering can, and a spoon",fullList,0.972622692584992,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-water,your car trunk,other,0.966104090213776,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-water,"to-go mug, a glass, a watering can, and a spoon.",fullList,0.957994341850281,FALSE,SQuADv2,generative
danyaljj/gpt2_question_answering_squad2,bottle-water,your car trunk,other,0.951971590518951,FALSE,SQuADv2,generative
gpt2,blanket-sleepover,", I don’t have a blanket.

You have that following items at home that you could spare for some time: a sleeping bag, a pillow, some bubble wrap, and a carpet. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a blanket? You reply: No, I",fullList,0.899896264076233,FALSE,WebText,generative
gpt2,blanket-sleepover,", I don’t have a blanket.

You have that following items at home that you could spare for some time: a sleeping bag, a pillow, some bubble wrap, and a carpet. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I",fullList,0.897964775562286,FALSE,WebText,generative
gpt2,blanket-sleepover,", I don’t have a blanket.

You have that following items at home that you could spare for some time: a sleeping bag, a pillow, some bubble wrap, and a carpet. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I",fullList,0.896704614162445,FALSE,WebText,generative
gpt2,blanket-sleepover,", I don’t have a blanket.

You have that following items at home that you could spare for some time: a sleeping bag, a pillow, some bubble wrap, and a carpet. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I",fullList,0.896052420139313,FALSE,WebText,generative
gpt2,blanket-sleepover,", I don’t have a blanket.

You have that following items at home that you could spare for some time: a sleeping bag, a pillow, some bubble wrap, and a carpet. Your friend asks: Do you have a blanket? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a blanket. Your friend asks: Do you have a pillow? You reply: No, I don’t have a pillow. Your friend asks: Do you have a pillow? You reply: No, I",fullList,0.895390093326569,FALSE,WebText,generative
gpt2,blanket-transportation,", I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You",fullList,0.8877910375595089,FALSE,WebText,generative
gpt2,blanket-transportation,", I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket.",fullList,0.886504650115967,FALSE,WebText,generative
gpt2,blanket-transportation,", I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket.

She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a",fullList,0.883893013000488,FALSE,WebText,generative
gpt2,blanket-transportation,", I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a pillow? You reply: No, I don't have a blanket. She asks: Do you have a pillow? You reply: No, I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a pillow? You reply: No, I don't have a blanket. She asks: Do you have a pillow? You",fullList,0.882917881011963,FALSE,WebText,generative
gpt2,blanket-transportation,", I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket.

You have that following items at home that you could spare for some time: some bubble wrap, a pillow, a sleeping bag, and a carpet. She asks: Do you have a blanket? You reply: No, I don't have a blanket. She asks: Do you have a blanket? You reply: No, I don't have a blanket. You ask: Do you have a blanket? You",fullList,0.879357039928436,FALSE,WebText,generative
gpt2,box-muffins,", I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake",fullList,0.884235382080078,FALSE,WebText,generative
gpt2,box-muffins,", I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a box, a",fullList,0.879096984863281,FALSE,WebText,generative
gpt2,box-muffins,", I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a box, a carton, a z",fullList,0.876153469085693,FALSE,WebText,generative
gpt2,box-muffins,", I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a cake container, a",fullList,0.875519156455994,FALSE,WebText,generative
gpt2,box-muffins,", I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a box, a carton, a ziplock bag, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. In your pantry, you have a cake container, a cart",fullList,0.87530779838562,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container",fullList,0.874111533164978,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a ziplock bag, a carton, a",fullList,0.867306351661682,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. In your pantry, you have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box?",fullList,0.864742755889893,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply:",fullList,0.8644779920578,FALSE,WebText,generative
gpt2,box-bbq,", I don't have a box.

You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box. You have a ziplock bag, a carton, a cake container, and a tote bag. As your friends want to head out they ask: Do you have a box? You reply: No, I don't have a box.

You have a box, a carton, a cake container,",fullList,0.853570103645325,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t.",other,0.904176831245422,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t.",taciturn,0.890733361244202,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I don’t. I",taciturn,0.882665097713471,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t,",other,0.876453876495361,FALSE,WebText,generative
gpt2,sugar-coffee,", I don’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t. I’t
",other,0.87470418214798,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't",taciturn,0.88289350271225,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I do not",taciturn,0.862122058868408,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I haven't",taciturn,0.861470639705658,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I can't",taciturn,0.859303414821625,FALSE,WebText,generative
gpt2,sugar-baking,", I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar. I don't have sugar.

You",taciturn,0.854974269866943,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don",taciturn,0.892873466014862,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks you: Do you have a handkerchief? You",taciturn,0.888578712940216,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply: No.

The elderly person asks: Do you have a handkerchief? You reply:",taciturn,0.882241606712341,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief. The elderly person",taciturn,0.879352986812592,FALSE,WebText,generative
gpt2,handkerchief-injury,", I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I don't have a handkerchief.

The elderly person asks: Do you have a handkerchief? You reply: No, I no",taciturn,0.874495029449463,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I",yes,0.884191811084747,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief.
",yes,0.862418293952942,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief.",yes,0.860429704189301,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief

",yes,0.859128057956696,FALSE,WebText,generative
gpt2,handkerchief-sauce,", I don't have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I have a handkerchief. I has a handkerchief. I",yes,0.859117090702057,FALSE,WebText,generative
gpt2,broom-renovation,", I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’",taciturn,0.889297544956207,FALSE,WebText,generative
gpt2,broom-renovation,", I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don�",taciturn,0.889098227024078,FALSE,WebText,generative
gpt2,broom-renovation,", I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have",taciturn,0.888125956058502,FALSE,WebText,generative
gpt2,broom-renovation,", I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don’ have a broom. I don",taciturn,0.887434661388397,FALSE,WebText,generative
gpt2,broom-renovation,", I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’t have a broom. I don’",taciturn,0.887348592281342,FALSE,WebText,generative
gpt2,broom-snow,", I don’t have a broom.

You live in a suburban house and share the driveway to your house with your neighbors. You take turns taking care of the road. You just woke up, looked out of the window and noticed that it snowed over the night, which is not very common in your area. This week it’s your neighbors’ turn to take care of the driveway. In your house, you happen to have a shovel, a hand brush, a vacuum cleaner, and a lamp. Your neighbor rings at your door and asks: Do you have a broom? You reply: No, I don’t have a broom. You live in a",fullList,0.928710758686066,FALSE,WebText,generative
gpt2,broom-snow,", I don’t have a broom.

You live in a suburban house and share the driveway to your house with your neighbors. You take turns taking care of the road. You just woke up, looked out of the window and noticed that it snowed over the night, which is not very common in your area. This week it’s your neighbors’ turn to take care of the driveway. In your house, you happen to have a shovel, a hand brush, a vacuum cleaner, and a lamp. Your neighbor rings at your door and asks: Do you have a broom? You reply: No, I don’t have a broom. You live in an",fullList,0.919301569461823,FALSE,WebText,generative
